avatar,name,handle,description
https://pbs.twimg.com/profile_images/1377690506109579268/3-zLMoTw_x96.png,Tennessee Early Intervention System (TEIS),@TEIS_TN,A program within the Department of Intellectual and Developmental Disabilities (DIDD) serving infants and toddlers in Tennessee.
https://pbs.twimg.com/profile_images/1267423480011776000/SkV4goNh_x96.jpg,Charlotte County Emergency Management,@CCOEM,Official page for Charlotte County Emergency Management
https://pbs.twimg.com/profile_images/1336792838730747905/R-ot4yF9_x96.jpg,"Gilbert, AZ HR",@TeamGilbertAZ,"Official Twitter account for Gilbert, Arizona's Human Resources Department. Find the latest"
https://pbs.twimg.com/profile_images/1211742657401303047/3Lp-ZiUA_x96.jpg,Take Care Of Texas,@TakeCareOfTX,"Take Care of Texas, a program of"
https://pbs.twimg.com/profile_images/1083858521366585344/BOtdP-sm_x96.jpg,Stanislaus County CA,@StanCounty,Official County of Stanislaus government Twitter account. Discourse will be subject to the following terms of use:
https://pbs.twimg.com/profile_images/1067448463607164928/SuJGKjJf_x96.jpg,Charlotte County,@CharlotteCoFL,"Official Twitter account of Charlotte County, Florida, a community of 180,000 people on Florida's Gulf Coast. For information, visit"
https://pbs.twimg.com/profile_images/1197554802504413186/AnTbJNMG_x96.jpg,Meet Huntsville,@MeetHuntsville,The Huntsville/Madison County Convention & Visitors Bureau is here to assist with your conference and event planning needs in the Rocket City.
https://pbs.twimg.com/profile_images/1391987982660374530/z46YlNk1_x96.jpg,4s4ki,@0311asaki,vocal / track make / tokyo
https://pbs.twimg.com/profile_images/657167649957253126/UXkW56as_x96.jpg,South Daytona,@southdaytonafl,
https://pbs.twimg.com/profile_images/1197530746946293761/It0s3Shc_x96.jpg,VisitHuntsvilleAL,@Go2HuntsvilleAL,"Your travel guide to Huntsville, AL - “Rocket City.”"
https://pbs.twimg.com/profile_images/1319321431545556992/7xjIAlV8_x96.jpg,Snohomish County Parks,@snocoparks,"Your outdoor connection! 12,000 acres of open space, 121 park properties, 100s of miles of trails with over 5M visitors each year."
https://pbs.twimg.com/profile_images/1393304151317270530/qVUzsjIj_x96.jpg,SmyrnaTNPD,@SmyrnaTNPD,"Official Twitter of the Smyrna Police Department, Smyrna, Tennessee | Site not monitored 24/7 | Call 615-459-6644 for assistance, 911 for emergencies"
https://pbs.twimg.com/profile_images/994735387732983808/F9Ts1ry1_x96.jpg,St. Helens Public Library,@SHPublicLibrary,Official account for the St. Helens Public Library in Oregon. This account is not monitored 24/7.
https://pbs.twimg.com/profile_images/1385395561537306625/qC6FxuN6_x96.jpg,Microsoft Developer APAC,@MSDevAPAC,"""At Microsoft, we're aspiring to have a living, learning culture with a growth mindset that allows us to learn"" -Satya Nadella-"
https://pbs.twimg.com/profile_images/896039202483195904/ijXPdl4r_x96.jpg,St. Helens Police,@SHPD,The St. Helens Police Department is a full service police agency serving the citizens of St. Helens. Account is not monitored 24/7.
https://pbs.twimg.com/profile_images/930911353166094344/NWlhDH66_x96.jpg,Serve Wisconsin,@ServeWisconsin,Serve Wisconsin fosters service in Wisconsin through supporting AmeriCorps programs and promoting volunteerism.
https://pbs.twimg.com/profile_images/1281268012453167104/qwWzrzdT_x96.jpg,SC Dept of Insurance,@scdoi,"Our mission is to protect the SC insurance consumers, the public interest, and the insurance marketplace.
Director Ray Farmer
Visit:"
https://pbs.twimg.com/profile_images/609468338855477248/bs-q_pSK_x96.jpg,Saline Co Health Dep,@SalineCoHD,For the Saline County External Social Media Policy see the Health Department website listed below.
https://pbs.twimg.com/profile_images/1046899527771348992/fR7rPC_i_x96.jpg,Transfort Bus System,@RideTransfort,"Transfort provides bus service throughout Fort Collins, CO. We offer more than 20 bus routes and over 500 bus stops. Questions? Call us at 970-221-6620."
https://pbs.twimg.com/profile_images/1293908319619317765/xd3Amw5k_x96.jpg,Ramstein FSS,@RamsteinFSS,"We're not like a regular squadron, we're"
https://pbs.twimg.com/profile_images/825143130034892800/ps0FSS2j_x96.jpg,Anna Caballero,@CASenCaballero,"Proudly representing the 12th District: San Benito & Merced Co., the Salinas Valley, and parts of Fresno, Madera &  Stanislaus Counties."
https://pbs.twimg.com/profile_images/2151290563/pfd_logo_200_x96.jpg,Pocatello Fire,@PocatelloFD,
https://pbs.twimg.com/profile_images/1281278873947328512/GwNwvrfh_x96.jpg,Patti Brennan,@NLMdirector,"Director, National Library of Medicine"
https://pbs.twimg.com/profile_images/1345143894346854400/nQgI-3dd_x96.jpg,Pima County Recorder's Office,@PimaRecorder,Keeping the community updated on the latest news and voter info from the Pima County Recorder's Office in AZ.
https://pbs.twimg.com/profile_images/1215660998058741767/ujB8uCvj_x96.jpg,Palm Beach County Library System,@pbclibrary,Welcome to the official page of the Palm Beach County Library System
https://pbs.twimg.com/profile_images/1261370769281433602/R_bvT8Qp_x96.jpg,City of Fort Collins Parks & Recreation,@ParksandRecFC,Your guide to all things parks and rec related in Fort Collins.
https://pbs.twimg.com/profile_images/922471603509891077/PT3BtW1c_x96.jpg,NWS AWC,@NWSAWC,Official Twitter account for the National Weather Service Aviation Weather Center. Details:
https://pbs.twimg.com/profile_images/969245882741911552/RjBKOjp9_x96.jpg,Northern Virginia's Transportation Authority,@NVTAuthority,"Focused on relieving traffic congestion and improving quality of life for Northern Virginians, through multimodal transportation investments."
https://pbs.twimg.com/profile_images/458692330552164353/Lh1M7CyP_x96.jpeg,Elgin IL Police Dept,@ElginPD,Do not tweet in-progress crimes to us - call us. Elgin Police Department 151 Douglas Ave. Elgin IL 60120 847-289-2700 Chief Ana Lalley
https://pbs.twimg.com/profile_images/1286675329797500928/X07WyHaC_x96.png,Niagara Region,@NiagaraRegion,A Regional government in southern Ontario serving the 12 municipalities in
https://pbs.twimg.com/profile_images/1310717128597630976/A83tbgmY_x96.jpg,Navajo County Family Advocacy Center,@ncfac,"The Navajo County Family Advocacy Center’s goal is to reduce the stress that families, especially children, may face as victims of crime"
https://pbs.twimg.com/profile_images/1392318164055199747/RgrA5wtA_x96.jpg,Morgan Hill PD,@MorganHillPD,"The Official Twitter account of Morgan Hill Police in Morgan Hill, California. Dial 911 for emergencies! Not monitored 24/7. Non-Emergency line 408-779-2101"
https://pbs.twimg.com/profile_images/497735052210343937/KwRC7pM2_x96.jpeg,Missouri Municipal League,@Mocities,"We serve as the united voice of Missouri municipalities, offering training, resources and advocacy to strengthen Missouri communities."
https://pbs.twimg.com/profile_images/471667973413810177/ajnIfzXv_x96.jpeg,City of Lake Oswego,@LakeOswegoInfo,We’re in this together
https://pbs.twimg.com/profile_images/1368407977565167619/Dy4lKANF_x96.jpg,Lake Oswego Fire,@LakeOswegoFire,
https://pbs.twimg.com/profile_images/1399795286046744581/wXl3a_rR_x96.png,Lake Oswego Public Library,@LakeOLibrary,"Your friendly neighborhood library. Events, news, retweets about the world of books, movies, music, knowledge. Member of LINCC (Libraries in Clackamas County)."
https://pbs.twimg.com/profile_images/1395794093238800392/cUYnBsUD_x96.jpg,$osa,@LakeCountryBC,
https://pbs.twimg.com/profile_images/1143597438323822592/nl-RiGG1_x96.jpg,Kansas Legislative Division of Post Audit,@KsAudit,We’re turning 50 in 2021!  Since 1971 we have been the non-partisan audit arm of the Kansas Legislature providing accurate and unbiased evaluations of Kansas
https://pbs.twimg.com/profile_images/1304508085906452485/hEzVy9ND_x96.jpg,Kino Sports Complex,@kino_complex,Kino Sports Complex is the largest outdoor sporting and entertainment venue in the Southwestern United States. Book your next event here!
https://pbs.twimg.com/profile_images/1360005188547981312/LD2CGap-_x96.jpg,Commissioner Kevin B. Morrison,@KBMorrison15,"Official account. Cook County Commissioner for the 15th District, serving northwest suburban Chicago. Chair: Technology and Innovation. DePaul & Conant HS alum."
https://pbs.twimg.com/profile_images/3668007480/b44e751d645c6c4ea4f7cacc5b266551_x96.jpeg,Johnston Police Department - Iowa,@Johnston_PD,"Official twitter site for the Johnston Police Department, Iowa."
https://pbs.twimg.com/profile_images/687078550277599232/q6KLK0T8_x96.jpg,IID,@IIDatWork,Imperial Irrigation District is a water/power provider in Southern CA. This page provides customer information and is maintained by customer service.
https://pbs.twimg.com/profile_images/1239186928710246401/FVq-2eWk_x96.jpg,Nelson Dilipkumar,@Nelsondilpkumar,"writer/director - Kolamaavu Kokila,Doctor,Thalapathy 65"
https://pbs.twimg.com/profile_images/898595810010476544/GdReZjO9_x96.jpg,Troy Finner,@TroyFinner,"Houston Police Chief. Dial 911 for emergencies. Opinions are my own & not the City of Houston. Honor, Integrity, Respect."
https://pbs.twimg.com/profile_images/872433310596820995/o3Z-gfXK_x96.jpg,David Bakradze,@BakradzeDavid,"Georgian Ambassador, DC"
https://pbs.twimg.com/profile_images/1377637306127982599/YmAXhqdP_x96.jpg,映画『鳩の撃退法』公式,@hatogeki_eiga,"この男が書いた小説（ウソ）は、現実（ホント）になる。
その結末を決めるのは、あなたー。

【出演】"
https://pbs.twimg.com/profile_images/1136710490003005441/xMDKwttu_x96.png,Embassy of Georgia,@GeorgianEmbassy,Official account for the Embassy of Georgia in the United States of America
https://pbs.twimg.com/profile_images/1273634979440967681/lDZc_Qd7_x96.jpg,RI Department of Labor & Training,@RI_DLT,Official Twitter account of the Rhode Island Department of Labor & Training. Need help with UI? Call (401) 415-6772 or visit
https://pbs.twimg.com/profile_images/1389618204117512195/tJ9xrkxH_x96.jpg,Zohran Kwame Mamdani,@ZohranKMamdani,"New York State Assemblymember for District 36. Housing, Justice, & Energy for All."
https://pbs.twimg.com/profile_images/685113027264262145/CtvaRs1G_x96.jpg,Naval Safety Center,@NavalSafetyCtr,"To preserve warfighting capability, lethality & readiness by working to identify, mitigate or eliminate hazards to reduce unnecessary risk to people & resources"
https://pbs.twimg.com/profile_images/1389584365890547714/af_eYvmt_x96.jpg,Maj Gen Heather Pringle,@AFRL_CC,Official account of the
https://pbs.twimg.com/profile_images/1387426877615312904/28iZxMVR_x96.jpg,Sabina Matos,@Sabina_Matos,Personal account of the 70th Lieutenant Governor of Rhode Island (Please follow my official account
https://pbs.twimg.com/profile_images/1260716014276349953/SWe6iMWB_x96.jpg,Marcela Mitaynes #FundExcludedWorkers 瑪切拉 米坦斯,@marcelaforny,"Tenant Activist, socialist, & NY Assemblymember"
https://pbs.twimg.com/profile_images/1375007984011513856/jYqDk9p8_x96.jpg,Tokyo2020 “Make The Beat!”,@tokyo2020beat,"""Make The Beat!"" is a cheering project to let everyone join the Tokyo 2020 Games through social media.
""Make The Beat!""とはSNSで東京2020大会に参加できる応援プロジェクトです。"
https://pbs.twimg.com/profile_images/1392328901997834243/eaN31YwS_x96.jpg,Shawn Thierry,@RepThierry146,State Rep District 146. Klaire’s Mom. Attorney.
https://pbs.twimg.com/profile_images/1055124617889808385/2KVNMb-x_x96.jpg,Senator Simcha Felder,@NYSenatorFelder,"Proudly serving the people of Midwood, Madison, Boro Park, Kensington, Sunset Park & Bensonhurst."
https://pbs.twimg.com/profile_images/1270395320841601029/q_1zGuyz_x96.jpg,PIO Raquel Zick,@SBSOPIO,Official Account for the Santa Barbara County Sheriff Public Information Officer. This account is not monitored 24/7.  Please call 911 for emergencies.
https://pbs.twimg.com/profile_images/1078085669354856450/Bf0E9xbR_x96.jpg,SB Sheriff's Office,@sbsheriff,Official Twitter account for Santa Barbara County Sheriff's Office
https://pbs.twimg.com/profile_images/1226565212460838912/GkCh0a3K_x96.jpg,Gilbert Police Chief,@GilbertPDChief,Official Twitter for
https://pbs.twimg.com/profile_images/1356317087426244608/SuzpPMFN_x96.jpg,Gilbert Parks & Rec,@GilbertParksRec,This is the official Twitter account for
https://pbs.twimg.com/profile_images/1356335507781734400/3kfMImfr_x96.jpg,Mayor Brigette Peterson,@GilbertAZMayor,Official Twitter account for
https://pbs.twimg.com/profile_images/1356394872345825282/O1r8wLC__x96.jpg,Gilbert Economic Dev,@GilbertAZEcoDev,"Located in the southeast valley of the Phoenix metro area, Gilbert Economic Dev. encourages capital investment & job creation through site selection assistance."
https://pbs.twimg.com/profile_images/671820806603669504/VpOc5gKz_x96.jpg,Gilbert Muni Court,@GilbertAZCourt,Municipal Court is a court of limited jurisdiction. We're committed to delivering superior justice services to all persons.
https://pbs.twimg.com/profile_images/1159256405980749824/UDK0zL1x_x96.jpg,Gilbert Town Manager,@Gilbert_Manager,Twitter feed for
https://pbs.twimg.com/profile_images/463691019687436289/s0nZxVs7_x96.png,Forest Preserves,@FPDCC,"70,000 acres of wild and wonderful in Cook County, IL."
https://pbs.twimg.com/profile_images/962070032791494656/2E4VcAv2_x96.jpg,City of Fort Collins Golf,@fortcollinsgolf,"City Park Nine, Collindale and SouthRidge...three amazing courses, one incredible city. Let's golf."
https://pbs.twimg.com/profile_images/464803692122603520/7oezoNWe_x96.jpeg,Fort Collins Utilities,@FCUtilities,"City of Fort Collins utility service provider. Light & Power, Water, Wastewater, Stormwater. Account is not monitored 24/7 -"
https://pbs.twimg.com/profile_images/1311777684645728258/040CWV5w_x96.jpg,"St. Louis County, MO",@STLCounty,"Official Twitter account for St. Louis County, MO, government. Founded in 1812. Instagram: stlcounty. Facebook: St. Louis County. County Executive:"
https://pbs.twimg.com/profile_images/1072245041588928513/EN5Wc4Zk_x96.jpg,FCNaturalAreas,@FCNaturalAreas,"Official City of Fort Collins Nat Areas Dept. tweets.100+ miles of trail & 40+ nat areas are yours to explore, treasure & steward. Account not monitored 24/7."
https://pbs.twimg.com/profile_images/1346899084175683585/znXavPbM_x96.png,Fort Bend County Clerk,@FBCountyClerk,"Fort Bend County Clerk's Office, the Honorable Laura Richard.
Locations in Richmond, Missouri City, Katy & Sienna."
https://pbs.twimg.com/profile_images/1134097179092627456/BBC1m6RO_x96.jpg,Des Moines Fire Dept,@DSMFireDept,"DMFD has 10 stations/24/7svc/avg 27,000+ calls with 275+FF/EMT's. Services:PREV/EMS/SUPRESSION/HAZMAT/EXTRICATION/TECHRESCUE/WET."
https://pbs.twimg.com/profile_images/1387855949692645382/UsmqdI-T_x96.jpg,Karen McDonald,@KarenMcDonaldMI,Mom. Wife. Lawyer. Judge. Teacher. Change Agent. Champion of Kids. Currently representing 1.2 Million Michiganders as Oakland County Prosecutor.
https://pbs.twimg.com/profile_images/989218953913249793/ENNmmHlJ_x96.jpg,"Discover Gilbert, AZ",@DiscoverGilbert,"Official Twitter feed of Gilbert, Arizona Tourism. Links/retweets aren't endorsements."
https://pbs.twimg.com/profile_images/1165990768462520320/dQe7HUo9_x96.jpg,"Dallas County, Iowa Emergency Management Agency",@DallasIA_EMA,"Official Twitter of Dallas County, Iowa Emergency Management Agency.

Please note this source is not timely for emergency information."
https://pbs.twimg.com/profile_images/715644496008974336/a0yHkEcU_x96.jpg,Cook County Bureau of Technology (BoT),@cookcountytech,"Official Twitter of the Cook County Bureau of Technology, sharing public information about tech and data."
https://pbs.twimg.com/profile_images/1091437509572087808/xSjsbjez_x96.png,Fort Collins Connexion,@ConnexionFC,"Official Twitter account for Fort Collins Connexion: Municipal broadband at the speed of life. Services include high-speed internet, digital phone and video."
https://pbs.twimg.com/profile_images/1353142804248195072/gbqvzv7Y_x96.jpg,Oakland County Prosecutor Karen McDonald,@OCPOMcDonald,The Oakland County Prosecutor's Office is a team of dedicated professionals who seek justice for victims of crime and children in need. Led by
https://pbs.twimg.com/profile_images/1123289825681874944/DZ12Xblf_x96.png,"Commerce City, CO",@CommerceCityCO,"As one of the fastest growing cities in Colorado, Commerce City is a Quality Community for a Lifetime. This account is not monitored 24/7."
https://pbs.twimg.com/profile_images/1346584996212051975/_CXxq0w3_x96.png,City Utilities,@cityutilities,Serving
https://pbs.twimg.com/profile_images/1206997398188371975/-1wHUBO7_x96.jpg,"City of Perry, Georgia",@CityofPerryGA,"Official Twitter account for the City of Perry. Follow for City news, events & notifications. 

Social Media Policy:"
https://pbs.twimg.com/profile_images/1379439655070937097/XQrfeZDi_x96.png,"City of Mesquite, TX",@cityofmesquite,"Located within the Dallas/Ft. Worth region of Texas. Mesquite, TX is a municipal government providing"
https://pbs.twimg.com/profile_images/545336047849074688/AcapCNNy_x96.png,"City of Johnston, IA (Official)",@cityofjohnston,A fast-growing suburb north of Des Moines. Family friendly. Responsive government. 40 miles of trails. Award-winning schools. Safe neighborhoods.
https://pbs.twimg.com/profile_images/1377542847/cityseal234_x96.jpg,City of Gastonia,@CityofGastonia,"The official Twitter site for the three-time All-America City located in North Carolina with a population of more than 75,000."
