uri,publication_date,buyer,cpv,amount,currency,contractors
http://ted.europa.eu/udl?uri=TED:NOTICE:301325-2020:TEXT:FR:HTML,20200629,"Département des Alpes-Maritimes, CADAM — 147 boulevard du Mercantour — BP 3007, Nice Cedex 3, 06201, Monsieur le président du conseil départemental des Alpes-Maritimes, marches@departement06.fr, https://www.e-marches06.fr",18143000,4025932.00,EUR,"Prolaser, 45344229500037, La Boissière-des-Landes, Prolaser, 45344229500037, La Boissière-des-Landes, Dipteratech, 530943141, Cagnes-sur-Mer, Oblux, 79027242100013, Paris, Biosynex, 48107570300043, Illkirch-Graffenstaden, Sports et Loisirs (Casal Sport), 31026937800157, Puget-sur-Argens, Medistar, 40447190600069, Nice, Table et Cuisine Pro, 82803861200010, Pégomas, VEO, 81498491000038, Boulogne, House Club Hsconfort, 49270132100027, Cagnes-sur-Mer, House Club Hsconfort, 49270132100027, Cagnes-sur-Mer, Cote Textile, 42307520900027, Lissieu, Conseil régional Provence-Alpes-Côte d'Azur, Marseille"
http://ted.europa.eu/udl?uri=TED:NOTICE:301359-2020:TEXT:FR:HTML,20200629,"Région Auvergne-Rhône-Alpes, 200 053 767 00014, 1 Esplanade François Mitterrand — CS 20033, Lyon Cedex 2, 69269, +33 426733721, Centraleachat@auvergnerhonealpes.fr, https://www.auvergnerhonealpes.fr/, https://marchespublics.auvergnerhonealpes.eu/accueil/",18143000,253948,EUR,"CJ Trade, 84945865800028, 33, rue de la République, Lyon, 69002, https://cjtrade.fr/"
http://ted.europa.eu/udl?uri=TED:NOTICE:301362-2020:TEXT:CS:HTML,20200629,"Zdravotní ústav se sídlem v Ostravě, 71009396, Partyzánské náměstí 2633/7, Moravská Ostrava, Ostrava, 702 00, Jana Šuchmová, +420 596200150, jana.suchmova@zuova.cz, http://www.zuova.cz, https://www.egordion.cz/nabidkaGORDION/profilzuova",33694000,,,
http://ted.europa.eu/udl?uri=TED:NOTICE:301373-2020:TEXT:SV:HTML,20200629,"Ystads Kommun, 212000-1181, Österportstorg 2, Ystad, 271 80, Sara Mårtensson, sara.martensson@ystad.se, http://www.ystad.se",18110000,,,
http://ted.europa.eu/udl?uri=TED:NOTICE:301374-2020:TEXT:EL:HTML,20200629,"Υπουργείο Υγείας, Προδρόμου 1 και Χείλωνος 17, Λευκωσία, 1448, Μαίρη Φραγκούδη, +357 22608718, mfrangoude@phs.moh.gov.cy, +357 22608795, https://www.eprocurement.gov.cy, https://www.eprocurement.gov.cy",33670000,153500.00,EUR,"Varnavas Hadjipanayis Ltd., 226, Giannou Kranidioti Avenue, Nicosia, 2234, +357 22207700, liz@hadjipanayis.com.cy, +357 22760375, https://www.eprocurement.gov.cy"
http://ted.europa.eu/udl?uri=TED:NOTICE:301378-2020:TEXT:LT:HTML,20200629,"Viešoji įstaiga Respublikinė Panevėžio ligoninė, 191340120, Smėlynės g. 25, Panevėžys, LT-35144, Daiva Pažusienė, +370 45502104, daiva.pazusiene@panevezioligonine.lt, +370 45501520, http://www.panevezioligonine.lt, https://pirkimai.eviesiejipirkimai.lt/ctm/Company/CompanyInformation/Index/6649",33631600,,,
http://ted.europa.eu/udl?uri=TED:NOTICE:301417-2020:TEXT:CS:HTML,20200629,"Česká republika - Ministerstvo vnitra, 00007064, Poštovní schránka 160, Praha 6, 160 41, Ing. Martin Šlemer, +420 974835653, pp.ovz@pcr.cz, https://www.mvcr.cz, https://nen.nipez.cz/profil/MVCR",35113400,6093074.38,CZK,"Scooters a.s., 26241196, U Vlečky 665, Modříce, 664 42"
http://ted.europa.eu/udl?uri=TED:NOTICE:303497-2020:TEXT:PL:HTML,20200630,"Samodzielny Publiczny Wojewódzki Szpital Specjalistyczny, 110196908, Ceramiczna 1, Chełm, 22-100, przetarg@szpital.chelm.pl, www.szpital.chelm.pl, www.spwsschelm.e-bip.eu",33100000,,,
http://ted.europa.eu/udl?uri=TED:NOTICE:303725-2020:TEXT:HU:HTML,20200630,"Almási Balogh Pál Kórház, EKRSZ_72352577, Béke utca 1–3., Ózd, 3600, Szekanecz Tímea, +36 48574400, gazdigaz@ozdikorhaz.hu, http://hosp.ozd.hu/korhazozd/, egészségügyi intézmény",33100000,133550000.00,HUF,"Smithmann Hungary Korlátolt Felelősségű Társaság, EKRSZ_17289443, Teleki utca 17., Budapest, 1183, +36 309542592, info.smithmann@t-online.hu, http://www.smithmann.hu, Medirex Egészségügyi, Kereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság, EKRSZ_73364360, Szatmár utca 46/A., Budapest, 1142, +36 14444400, info@medirex.hu, +36 14444401, http://www.medirex.hu"
http://ted.europa.eu/udl?uri=TED:NOTICE:303745-2020:TEXT:PL:HTML,20200630,"Instytut „Pomnik-Centrum Zdrowia Dziecka”, al. Dzieci Polskich 20, Warszawa, 04-730, Marta Kałęcka, +48 228151036, zamowienia.publiczne@ipczd.pl, +48 228151015, www.czd.pl",33141000,1737001.20,PLN,"Fresenius Kabi Polska Sp. z o.o., Al. Jerozolimskie 134, Warszawa, 02-305, Fresenius Kabi Polska Sp. z o.o., Al. Jerozolimskie 134, Warszawa, 02-305, Medan Sp. j., ul. Franza Blumwego 21, Bydgoszcz, 85-862, Bialmed Sp. z o.o., ul. Kazimierzowska 46/48 lok.35, Warszawa, 02-546, Fresenius Kabi Polska Sp. z o.o., Al. Jerozolimskie 134, Warszawa, 02-305, Medan Sp.j., ul. Franza Blumwego 21, Bydgoszcz, 85-862, Fresenius Kabi Polska Sp. z o.o., Al. Jerozolimskie 134, Warszawa, 02-305, Fresenius Kabi Polska Sp. z o.o., Al. Jerozolimskie 134, Warszawa, 02-305"
http://ted.europa.eu/udl?uri=TED:NOTICE:305019-2020:TEXT:BG:HTML,20200630,"„Електроенергиен системен оператор“ ЕАД МЕР Монтана, 1752013040084, бул. „Александър Стамболийски“ № 45, Монтана, 3400, Красимир Илиев, +359 96391236, k.iliev@mn.eso.bg, +359 96300501, www.eso.bg, https://webapps.eso.bg/zop_profile/page2.php?intNo=dG16bFhkS0JTV0s2ODIwNm9NN0tCUi9jMkFUSVAxSTJZeXVrTGpmY1d5WT0=",71630000,4894.00,BGN,"„РЕЛ“ ООД, 106056104, Промишлена зона П.К  № 97, Враца, 3000, +359 92647138, rel_ltd_vr@abv.bg, +359 92647138"
http://ted.europa.eu/udl?uri=TED:NOTICE:305201-2020:TEXT:EN:HTML,20200630,"Liverpool City Council, 4th Floor, Cunard Building, Liverpool, L3 1DS, Ms Kimberley Fisher, +44 1512330591, kimberley.fisher@liverpool.gov.uk, http://www.liverpool.gov.uk, http://www.liverpool.gov.uk",18143000,229824,GBP,"1st Communications I&M Ltd, Unit 52 Old Bexley Business Park, Bourne Road, Bexley, DA5 1LR"
http://ted.europa.eu/udl?uri=TED:NOTICE:305203-2020:TEXT:EN:HTML,20200630,"Liverpool City Council, 4th Floor, Cunard Building, Liverpool, L3 1DS, Ms Kimberley Fisher, +44 1512330591, kimberley.fisher@liverpool.gov.uk, http://www.liverpool.gov.uk, http://www.liverpool.gov.uk",18143000,900000,GBP,"HBS Healthcare, Moor Park Avenue, Preston, PR1 6AS"
http://ted.europa.eu/udl?uri=TED:NOTICE:305208-2020:TEXT:EN:HTML,20200630,"University of Edinburgh, Charles Stewart House, 9-16 Chambers Street, Edinburgh, EH1 1HT, Tony Newjem, Senior Supply Chain Manager, +44 1316509136, Tony.Newjem@ed.ac.uk, http://www.ed.ac.uk/schools-departments/procurement/supplying, https://www.publiccontractsscotland.gov.uk/search/Search_AuthProfile.aspx?ID=AA00107",33191100,328139,GBP,"Process Control Solutions, 577A Hartford Tpke, Shrewsbury, 01545, +1 5083414363, bdavis@process-info.com"
http://ted.europa.eu/udl?uri=TED:NOTICE:305897-2020:TEXT:PL:HTML,20200701,"Wojskowy Instytut Medyczny, P/97/2020/SZ/WIM/MON -50/ZP/20, ul. Szaserów 128, Warszawa 44, 04-141, Beata Pluta, +48 261816816, bpluta@wim.mil.pl, www.wim.mil.pl, www.bip.wim.mil.pl",33191100,,,
http://ted.europa.eu/udl?uri=TED:NOTICE:305958-2020:TEXT:PL:HTML,20200701,"Wojewódzki Szpital Specjalistyczny im. J. Gromkowskiego, ul. Koszarowa 5, Wrocław, 51-149, Elżbieta Janicka-Suchacz, +48 713957428, ejanicka@szpital.wroc.pl, +48 713957428, www.szpital.wroc.pl",33141420,11753.70,PLN,"Mercator Medical Spółka Akcyjna, ul. Heleny Modrzejewskiej 30, Kraków, Mercator Medical Spółka Akcyjna, ul. Heleny Modrzejewskiej 30, Kraków"
http://ted.europa.eu/udl?uri=TED:NOTICE:305989-2020:TEXT:ES:HTML,20200701,"Dirección de Servicios de Gestión Económica y Control de Recursos de la Gerencia de Seguridad y Prevención del Ayuntamiento de Barcelona, Plaza Carles Pi i Sunyer, 8-10, 2.ª planta, Barcelona, 08002, +34 932915153, contractacio_psim@bcn.cat, +34 932915060, http://www.bcn.cat/perfildecontractant, Administración local: Ayuntamiento de Barcelona",18130000,767680.80,EUR,"Vestilab Clean Room Control, S. L. U., España, Vestilab Clean Room Control, S. L. U., España, Fal Calzados de Seguridad, S. A., España, El Corte Inglés, S. A., España, Urvina, S. L., España, Original Buff, S. A., España, Industrias Murtra, S. A., España, Total Safety Clean, S. L. U., España, Waterfire, S. L., España, Vestilab Clean Room Control, S. L. U., España"
http://ted.europa.eu/udl?uri=TED:NOTICE:305993-2020:TEXT:RO:HTML,20200701,"Institutul Clinic Fundeni, RO 4204003, Str. Fundeni nr. 258, sector 2, Bucureşti, 022322, Cristian Sabou, +40 213172194, achizitii@icfundeni.ro, +40 213180444, www.icfundeni.ro, www.icfundeni.ro, Instituție spitalicească",33191000,724710,RON,"„AIR” Asociația Instalatorilor din România, 28971275, Iași, 700075, +40 740090947, air_iasi@yahoo.com"
http://ted.europa.eu/udl?uri=TED:NOTICE:306027-2020:TEXT:FR:HTML,20200701,"Ville de Lyon, 21690123100011, Direction de la commande publique, 10, quai Jean Moulin, Lyon Cedex 01, 69205, +33 472103030, marchespublics@mairie-lyon.fr, http://www.marchespublics.lyon.fr, http://marches2.lyon.fr",35113490,281150,EUR,"Biosample, 69 rue Gorge de Loup bât. B, Lyon, 69009"
http://ted.europa.eu/udl?uri=TED:NOTICE:307293-2020:TEXT:EN:HTML,20200701,"East Cheshire NHS Trust, Macclesfield District General Hospital, Victoria Road, Cheshire, Macclesfield, SK10 3BL, +44 1625663095, janet.moore3@nhs.net, +44 1625663091, http://www.eastcheshire.nhs.uk/",18143000,180000.00,GBP,"GBUK Ltd, Blackwood Hall, Business Park, North Duffield, North Yorkshire, Selby, YO85DD, info@GBUKhealthcare.com"
http://ted.europa.eu/udl?uri=TED:NOTICE:307294-2020:TEXT:EN:HTML,20200701,"Department of Health and Social Care, 39 Victoria Street, London, SW1H 0EU, +44 2072104850, procurement.operations@dhsc.gov.uk, https://www.gov.uk/government/organisations/department-of-health-and-social-care",35113410,28800000,GBP,"Monarch Acoustics Ltd, Newstead House, Pelham Road, Nottingham, NG5 1AP"
http://ted.europa.eu/udl?uri=TED:NOTICE:307295-2020:TEXT:EN:HTML,20200701,"Department of Health and Social Care, 39 Victoria Street, London, SW1H 0EU, +44 2072104850, Procurement.operations@dhsc.gov.uk, https://www.gov.uk/government/organisations/department-of-health-and-social-care",35113410,217910.00,GBP,"Southgate Packaging Ltd, Bedford"
http://ted.europa.eu/udl?uri=TED:NOTICE:307297-2020:TEXT:EN:HTML,20200701,"Department of Health and Social Care, 39 Victoria Street, London, SW1H 0EU, +44 2072104850, procurement.operations@dhsc.gov.uk, https://www.gov.uk/government/organisations/department-of-health-and-social-care",35113410,5135000,GBP,"Inivos Ltd, 307 Euston Road, London, NW1 3AD"
http://ted.europa.eu/udl?uri=TED:NOTICE:307300-2020:TEXT:EN:HTML,20200701,"Department of Health and Social Care, 39 Victoria Street, London, SW1H 0EU, +44 2072104850, Procurement.operations@dhsc.gov.uk, https://www.gov.uk/government/organisations/department-of-health-and-social-care",35113410,280000.00,GBP,"Springfield Supplies and Projects Ltd, Gloucester Road, Thornbury, Bristol, BS35 3UH"
http://ted.europa.eu/udl?uri=TED:NOTICE:307301-2020:TEXT:EN:HTML,20200701,"Department of Health and Social Care, 39 Victoria Street, London, SW1H 0EU, +44 2072104850, procurement.operations@dhsc.gov.uk, https://www.gov.uk/government/organisations/department-of-health-and-social-care",35113410,800000,GBP,"Tara Mobile Ltd, Battle House East Barnet Road, Hertfordshire, EN4 8RR"
http://ted.europa.eu/udl?uri=TED:NOTICE:307302-2020:TEXT:EN:HTML,20200701,"Department of Health and Social Care, 39 Victoria Street, London, SW1H 0EU, +44 2072104850, Procurement.operations@dhsc.gov.uk, https://www.gov.uk/government/organisations/department-of-health-and-social-care",35113410,660000.00,GBP,"MEDCO Solutions Ltd, 71-75 Shelton Street, Covent Garden, London, WC2H 9JQ"
http://ted.europa.eu/udl?uri=TED:NOTICE:307303-2020:TEXT:EN:HTML,20200701,"Department of Health and Social Care, 39 Victoria Street, London, SW1H 0EU, +44 2072104850, procurement.operations@dhsc.gov.uk, https://www.gov.uk/government/organisations/department-of-health-and-social-care",35113410,810000,GBP,"Universal Solutions Trading Ltd, Unit 1 Mucklow Hill Trading Estate, Halesowen, B62 8DF"
http://ted.europa.eu/udl?uri=TED:NOTICE:307304-2020:TEXT:EN:HTML,20200701,"Department of Health and Social Care, 39 Victoria Street, London, SW1H 0EU, +44 2072104850, procurement.operations@dhsc.gov.uk, https://www.gov.uk/government/organisations/department-of-health-and-social-care",35113410,7125000.00,GBP,"Uniserve Ltd, Essex"
http://ted.europa.eu/udl?uri=TED:NOTICE:307305-2020:TEXT:EN:HTML,20200701,"Department of Health and Social Care, 39 Victoria Street, London, SW1H 0EU, +44 2072104850, procurement.operations@dhsc.gov.uk, https://www.gov.uk/government/organisations/department-of-health-and-social-care",35113410,1915000.00,GBP,"Gemini Surgical UK Ltd, Kemp House, 160 City Road, London, EC1V 2NX"
http://ted.europa.eu/udl?uri=TED:NOTICE:307985-2020:TEXT:FR:HTML,20200702,"Groupement de commandes des établissements, 48 rue de Redon — BP 119, Ploërmel, 56804, +33 297229761, Groupt.commande-56@ac-rennes.fr, +33 297743566, http://www.ac-rennes.fr/",39830000,420772.12,EUR,"Groupe Pierre le Goff, Rue Nungesser et Coli, Saint-Aignan-Grandlieu, 44860, https://www.groupeplg.com/, Groupe Pierre le Goff, E Nungesser et Coli, Saint-Aignan-Grandlieu, 44860, https://www.groupeplg.com/, Groupe Pierre le Goff, Rue Nungesser et Coli, Saint-Aignan-Grandlieu, 44860, https://www.groupeplg.com/, Champenois collectivités, 2 rue de la Futaie 44840, Les Sorinières, 44840, https://champenois.heegeo.fr/, L'entreprise adaptée, 12 rue Jacquard ZA le Bert ZA le Bert, Les Avenières, 38630, http://www.entrepriseadapteelea.com/"
http://ted.europa.eu/udl?uri=TED:NOTICE:308088-2020:TEXT:LT:HTML,20200702,"VšĮ Vilniaus universiteto ligoninė Santaros klinikos, 124364561, Santariškių g. 2, Vilnius, LT-08661, Jolanta Biekšienė, +370 52501772, jolanta.bieksiene@santa.lt, +370 52365111, http://www.santa.lt/, https://pirkimai.eviesiejipirkimai.lt/ctm/Company/CompanyInformation/Index/6137",33140000,,,
http://ted.europa.eu/udl?uri=TED:NOTICE:308106-2020:TEXT:DE:HTML,20200702,"Das Land Hessen vertreten durch das Bezeichnung: Hessisches Ministerium des Innern und für Sport, Friedrich-Ebert-Allee 12, Wiesbaden, 65185, Vergabestelle - Task Force Koordinierung Beschaffungsmanagement, +49 6113530, beschaffungsmanagement-corona-S3@hmdis.hessen.de, +49 6113531766, https://innen.hessen.de/",35113400,1920000.00,EUR,"Dreger Group (BARIT-Kunstharz-Belags-Technik), Eckenerstraße 5, Esslingen, 73730"
http://ted.europa.eu/udl?uri=TED:NOTICE:308111-2020:TEXT:DE:HTML,20200702,"Das Land Hessen vertreten durch das Hessisches Ministerium des Innern und für Sport, Friedrich-Ebert-Allee 12, Wiesbaden, 65185, Vergabestelle – Task Force Koordinierung Beschaffungsmanagement, +49 6113530, beschaffungsmanagement-corona-S3@hmdis.hessen.de, +49 6113531766, https://innen.hessen.de/",35113400,1363350.00,EUR,"Dreger Group (BARIT-Kunstharz-Belags-Technik), Eckenerstraße 5, Esslingen, 73730"
http://ted.europa.eu/udl?uri=TED:NOTICE:308119-2020:TEXT:DE:HTML,20200702,"Klinikum Hanau GmbH, Leimenstraße 20, Hanau, 63450, Projekt- und Ausschreibungsmanagement/Investitionsgüter, +49 2011855-0, vergabe@agkamed.de, +49 2011855-399, https://www.agkamed.de",33192100,177595.00,EUR,"Betten Malsch GmbH, Rohbergstraße 9, Wildeck, 36208, +49 6626915110, info@bettenmalsch.de, +49 6626915127"
http://ted.europa.eu/udl?uri=TED:NOTICE:308131-2020:TEXT:DE:HTML,20200702,"Oberösterreichische Gesundheitsholding GmbH, Vergabezentrum, Goethestraße 89, Linz an der Donau, 4020, Vergabezentrum, Goethestraße 89, 4020 Linz, +43 505546020250, Vergabezentrum@ooeg.at, +43 505546040250, https://www.ooeg.at/",33191000,2761120.00,EUR,"ESIM Chemicals GmbH, St.-Peter-Straße 25, LINZ, 4020"
http://ted.europa.eu/udl?uri=TED:NOTICE:308136-2020:TEXT:DE:HTML,20200702,"Oberösterreichische Gesundheitsholding GmbH, Vergabezentrum, Goethestraße 89, Linz an der Donau, 4020, Vergabezentrum, Goethestraße 89, 4020 Linz, +43 505546020250, Vergabezentrum@ooeg.at, +43 505546040250, https://www.ooeg.at/",33191000,172380.62,EUR,"Blitz & blank HandelsGmbH, Oberweis 401, Oberweis, 4664"
http://ted.europa.eu/udl?uri=TED:NOTICE:308138-2020:TEXT:LT:HTML,20200702,"Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos, 135163499, Eivenių g. 2, Kaunas, LT-50161, Karolina Morkevičė, +370 37326297, karolina.morkevice@kaunoklinikos.lt, http://www.kaunoklinikos.lt, https://pirkimai.eviesiejipirkimai.lt/ctm/Company/CompanyInformation/Index/2153",33694000,54620.14,EUR,"UAB „AE Medical“, 302591590, Liepų g. 83, Klaipėda, LT-92195, UAB „B. Braun Medical“, 111551739, Viršuliškių skg. 34-1, Vilnius, LT-05132, UAB „Mediq Lietuva“, 302513086, Laisvės pr. 75, Vilnius, LT-06144"
http://ted.europa.eu/udl?uri=TED:NOTICE:309066-2020:TEXT:DA:HTML,20200702,"HOFOR A/S, 10073022, Ørestads Boulevard 35, København S, 2300, Jens Vollertzen, +27 954358, jevo@hofor.dk, http://www.hofor.dk/, https://eu.eu-supply.com/ctm/Company/CompanyInformation/Index/338688",42912330,,,"Silhorko-Eurowater A/S, 39176513, Århusvej 79, Skanderborg, 8660, +45 87938300, sales-dw@silhorko.dk, +45 86571625, www.silhorko.dk"
http://ted.europa.eu/udl?uri=TED:NOTICE:309295-2020:TEXT:EN:HTML,20200702,"Department of Health and Social Care, 39 Victoria Street, London, SW1H 0EU, +44 2072104850, procurement.operations@dhsc.gov.uk, https://www.gov.uk/government/organisations/department-of-health-and-social-care",35113410,2742000.00,GBP,"Toffeln Ltd, Bristol"
http://ted.europa.eu/udl?uri=TED:NOTICE:309296-2020:TEXT:EN:HTML,20200702,"Department of Health and Social Care, 39 Victoria Street, London, SW1H 0EU, +44 2072104850, Procurement.operations@dhsc.gov.uk, https://www.gov.uk/government/organisations/department-of-health-and-social-care",35113410,18480000.00,GBP,"Aventis Solutions Ltd, 1 Millbank House Bollin Walk, Wilmslow, SK9 1BJ"
http://ted.europa.eu/udl?uri=TED:NOTICE:309297-2020:TEXT:EN:HTML,20200702,"Department of Health and Social Care, 39 Victoria Street, London, SW1H 0EU, +44 2072104850, Procurement.operations@dhsc.gov.uk, https://www.gov.uk/government/organisations/department-of-health-and-social-care",35113410,150000.00,GBP,"MDS Healthcare Ltd, 464 Ranglet Road, Walton Summit Centre, Preston, PR5 8AR"
http://ted.europa.eu/udl?uri=TED:NOTICE:309299-2020:TEXT:EN:HTML,20200702,"Department of Health and Social Care, 39 Victoria Street, London, SW1H 0EU, +44 2072104850, procurement.operations@dhsc.gov.uk, https://www.gov.uk/government/organisations/department-of-health-and-social-care",35113410,621470.05,GBP,"Survitec Group Ltd TA RFD Beaufort, Birkenhead"
http://ted.europa.eu/udl?uri=TED:NOTICE:309300-2020:TEXT:EN:HTML,20200702,"Department of Health and Social Care, 39 Victoria Street, London, SW1H 0EU, +44 2072104850, procurement.operations@dhsc.gov.uk, https://www.gov.uk/government/organisations/department-of-health-and-social-care",35113410,825000.00,GBP,"MGP Advisory Ltd, 8 Lewiston Mill, Toadsmoar Rd, Gloucestershire, GL5 2TE"
http://ted.europa.eu/udl?uri=TED:NOTICE:309302-2020:TEXT:EN:HTML,20200702,"Department of Health and Social Care, 39 Victoria Street, London, SW1H 0EU, +44 2072104850, Procurement.operations@dhsc.gov.uk, https://www.gov.uk/government/organisations/department-of-health-and-social-care",35113410,960000.00,GBP,"KPM Marine Ltd, Birmingham"
http://ted.europa.eu/udl?uri=TED:NOTICE:309303-2020:TEXT:EN:HTML,20200702,"Department of Health and Social Care, 39 Victoria Street, London, SW1H 0EU, +44 2072104850, procurement.operations@dhsc.gov.uk, https://www.gov.uk/government/organisations/department-of-health-and-social-care",35113410,252500000,GBP,"Ayanda Capital Ltd, London"
http://ted.europa.eu/udl?uri=TED:NOTICE:309304-2020:TEXT:EN:HTML,20200702,"Department of Health and Social Care, 39 Victoria Street, London, SW1H 0EU, +44 2072104850, procurement.operations@dhsc.gov.uk, https://www.gov.uk/government/organisations/department-of-health-and-social-care",35113410,25688700,GBP,"Polystar Plastics Ltd, Peel House, Peel Street, Southampton, SO14 5QT"
